comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000021776.12	AQR	4	4	11	ENST00000156471.10;ENST00000875391.1;ENST00000875392.1;ENST00000875393.1;ENST00000875394.1;ENST00000875395.1;ENST00000911767.1;ENST00000911768.1;ENST00000911769.1;ENST00000945427.1;ENST00000945428.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000101199.14	ARFGAP1	4	4	25	ENST00000353546.7;ENST00000370275.8;ENST00000370283.9;ENST00000519273.6;ENST00000519604.5;ENST00000547204.5;ENST00000906860.1;ENST00000906861.1;ENST00000906862.1;ENST00000906863.1;ENST00000906864.1;ENST00000906865.1;ENST00000906866.1;ENST00000906867.1;ENST00000906868.1;ENST00000906869.1;ENST00000940137.1;ENST00000940138.1;ENST00000940139.1;ENST00000940140.1;ENST00000940141.1;ENST00000940142.1;ENST00000940143.1;ENST00000946862.1;ENST00000946863.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000165322.19	ARHGAP12	4	4	30	ENST00000311380.8;ENST00000344936.7;ENST00000375245.8;ENST00000375250.9;ENST00000396144.8;ENST00000872611.1;ENST00000872612.1;ENST00000872613.1;ENST00000872614.1;ENST00000872615.1;ENST00000919762.1;ENST00000919763.1;ENST00000955735.1;ENST00000955736.1;ENST00000955737.1;ENST00000955738.1;ENST00000955739.1;ENST00000955740.1;ENST00000955741.1;ENST00000955742.1;ENST00000955743.1;ENST00000955744.1;ENST00000955745.1;ENST00000955746.1;ENST00000955747.1;ENST00000955748.1;ENST00000955749.1;ENST00000955750.1;ENST00000955751.1;ENST00000955752.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000146376.12	ARHGAP18	4	4	3	ENST00000368149.3;ENST00000909755.1;ENST00000938085.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000166233.16	ARIH1	4	4	8	ENST00000379887.9;ENST00000891024.1;ENST00000915024.1;ENST00000915025.1;ENST00000915026.1;ENST00000915027.1;ENST00000954374.1;ENST00000954375.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000130429.17	ARPC1B	4	4	38	ENST00000414376.6;ENST00000427217.6;ENST00000431816.6;ENST00000443222.6;ENST00000451682.5;ENST00000455009.6;ENST00000458033.6;ENST00000638617.1;ENST00000645391.1;ENST00000646101.2;ENST00000897879.1;ENST00000897880.1;ENST00000897881.1;ENST00000897882.1;ENST00000897883.1;ENST00000897884.1;ENST00000897885.1;ENST00000897886.1;ENST00000897887.1;ENST00000897888.1;ENST00000897889.1;ENST00000897890.1;ENST00000932831.1;ENST00000932832.1;ENST00000932833.1;ENST00000970469.1;ENST00000970470.1;ENST00000970471.1;ENST00000970472.1;ENST00000970473.1;ENST00000970474.1;ENST00000970475.1;ENST00000970476.1;ENST00000970477.1;ENST00000970478.1;ENST00000970479.1;ENST00000970480.1;ENST00000970481.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000162704.16	ARPC5	4	4	3	ENST00000294742.6;ENST00000359856.11;ENST00000367534.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000099889.15	ARVCF	4	4	6	ENST00000263207.8;ENST00000401994.5;ENST00000406259.1;ENST00000406522.5;ENST00000852538.1;ENST00000934103.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000104763.21	ASAH1	4	4	20	ENST00000314146.10;ENST00000381733.9;ENST00000520781.6;ENST00000636128.1;ENST00000636171.1;ENST00000636269.1;ENST00000636455.1;ENST00000636537.1;ENST00000636577.1;ENST00000636691.1;ENST00000636997.1;ENST00000637528.1;ENST00000637561.1;ENST00000637636.1;ENST00000637638.1;ENST00000637790.2;ENST00000637872.1;ENST00000637922.1;ENST00000637991.1;ENST00000961129.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000126522.18	ASL	4	4	52	ENST00000304874.14;ENST00000380839.9;ENST00000395331.4;ENST00000395332.8;ENST00000450043.2;ENST00000673518.1;ENST00000906797.1;ENST00000906798.1;ENST00000906799.1;ENST00000906800.1;ENST00000906801.1;ENST00000906802.1;ENST00000906803.1;ENST00000906804.1;ENST00000906805.1;ENST00000906806.1;ENST00000906807.1;ENST00000906808.1;ENST00000906809.1;ENST00000906810.1;ENST00000906811.1;ENST00000906812.1;ENST00000906813.1;ENST00000906814.1;ENST00000906815.1;ENST00000906816.1;ENST00000906817.1;ENST00000906818.1;ENST00000906819.1;ENST00000906820.1;ENST00000906821.1;ENST00000906822.1;ENST00000906823.1;ENST00000906824.1;ENST00000906825.1;ENST00000906826.1;ENST00000906827.1;ENST00000906828.1;ENST00000906829.1;ENST00000906830.1;ENST00000906831.1;ENST00000930139.1;ENST00000930140.1;ENST00000930141.1;ENST00000952728.1;ENST00000952729.1;ENST00000952730.1;ENST00000952731.1;ENST00000952732.1;ENST00000952733.1;ENST00000952734.1;ENST00000952735.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000143970.18	ASXL2	4	4	3	ENST00000336112.9;ENST00000404843.5;ENST00000435504.9
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000119787.15	ATL2	4	4	11	ENST00000378954.9;ENST00000402054.5;ENST00000406122.5;ENST00000419554.6;ENST00000452935.6;ENST00000651368.1;ENST00000879827.1;ENST00000879828.1;ENST00000879829.1;ENST00000940194.1;ENST00000960026.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000101974.15	ATP11C	4	4	5	ENST00000327569.7;ENST00000361648.6;ENST00000370557.5;ENST00000422228.2;ENST00000682941.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000058668.17	ATP2B4	4	4	8	ENST00000341360.7;ENST00000357681.10;ENST00000705901.1;ENST00000890814.1;ENST00000890815.1;ENST00000890816.1;ENST00000935435.1;ENST00000943661.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000167863.13	ATP5PD	4	4	17	ENST00000301587.9;ENST00000344546.8;ENST00000909788.1;ENST00000909789.1;ENST00000918881.1;ENST00000918882.1;ENST00000918883.1;ENST00000918884.1;ENST00000918885.1;ENST00000918886.1;ENST00000918887.1;ENST00000918888.1;ENST00000918889.1;ENST00000918890.1;ENST00000918891.1;ENST00000918892.1;ENST00000918893.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000185344.16	ATP6V0A2	4	4	2	ENST00000330342.8;ENST00000858646.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000130270.16	ATP8B3	4	4	3	ENST00000310127.10;ENST00000525591.5;ENST00000526092.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000087152.17	ATXN7L3	4	4	18	ENST00000389384.8;ENST00000454077.6;ENST00000587097.6;ENST00000889834.1;ENST00000889835.1;ENST00000889836.1;ENST00000889837.1;ENST00000889838.1;ENST00000889839.1;ENST00000913339.1;ENST00000913340.1;ENST00000913341.1;ENST00000913342.1;ENST00000913343.1;ENST00000913344.1;ENST00000962113.1;ENST00000962114.1;ENST00000962115.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000115307.18	AUP1	4	4	26	ENST00000377526.4;ENST00000890021.1;ENST00000890022.1;ENST00000890023.1;ENST00000890024.1;ENST00000890025.1;ENST00000890026.1;ENST00000890027.1;ENST00000890028.1;ENST00000890029.1;ENST00000890030.1;ENST00000890031.1;ENST00000890032.1;ENST00000890033.1;ENST00000890034.1;ENST00000890035.1;ENST00000890036.1;ENST00000890037.1;ENST00000936886.1;ENST00000936887.1;ENST00000936888.1;ENST00000936889.1;ENST00000936890.1;ENST00000954390.1;ENST00000954391.1;ENST00000954392.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000105778.21	AVL9	4	4	15	ENST00000318709.9;ENST00000409301.5;ENST00000884406.1;ENST00000884407.1;ENST00000884408.1;ENST00000884409.1;ENST00000884410.1;ENST00000884411.1;ENST00000884412.1;ENST00000884413.1;ENST00000884414.1;ENST00000928171.1;ENST00000928172.1;ENST00000948734.1;ENST00000948735.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000065060.18	BLTP3A	4	4	1	ENST00000192788.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000176171.13	BNIP3	4	4	5	ENST00000368636.9;ENST00000540159.4;ENST00000633835.2;ENST00000924283.1;ENST00000924284.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000166164.17	BRD7	4	4	4	ENST00000394688.8;ENST00000394689.2;ENST00000710356.1;ENST00000710357.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000136492.11	BRIP1	4	4	12	ENST00000259008.7;ENST00000577598.5;ENST00000584322.2;ENST00000682453.1;ENST00000682755.1;ENST00000682989.1;ENST00000683039.1;ENST00000683381.1;ENST00000854938.1;ENST00000854939.1;ENST00000923498.1;ENST00000923499.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000130303.15	BST2	4	4	7	ENST00000252593.7;ENST00000860181.1;ENST00000860182.1;ENST00000860183.1;ENST00000860184.1;ENST00000860185.1;ENST00000860186.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000082153.19	BZW1	4	4	25	ENST00000409226.5;ENST00000409600.6;ENST00000452790.6;ENST00000861037.1;ENST00000861038.1;ENST00000861039.1;ENST00000861040.1;ENST00000861041.1;ENST00000861042.1;ENST00000861043.1;ENST00000861044.1;ENST00000861045.1;ENST00000861046.1;ENST00000937470.1;ENST00000937471.1;ENST00000937472.1;ENST00000937473.1;ENST00000937474.1;ENST00000937475.1;ENST00000937476.1;ENST00000946635.1;ENST00000946636.1;ENST00000946637.1;ENST00000946638.1;ENST00000946639.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000108561.8	C1QBP	4	4	2	ENST00000225698.8;ENST00000574444.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000160014.18	CALM3	4	4	13	ENST00000291295.14;ENST00000391918.6;ENST00000594523.5;ENST00000596362.1;ENST00000597743.5;ENST00000598871.5;ENST00000599839.5;ENST00000866714.1;ENST00000866715.1;ENST00000866716.1;ENST00000866717.1;ENST00000866718.1;ENST00000952656.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000130559.19	CAMSAP1	4	4	3	ENST00000312405.10;ENST00000389532.9;ENST00000409386.3
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000131236.19	CAP1	4	4	80	ENST00000340450.7;ENST00000372792.7;ENST00000372797.7;ENST00000372798.5;ENST00000372802.5;ENST00000372805.8;ENST00000911193.1;ENST00000911194.1;ENST00000911195.1;ENST00000911196.1;ENST00000911197.1;ENST00000911198.1;ENST00000911199.1;ENST00000911200.1;ENST00000911201.1;ENST00000911202.1;ENST00000911203.1;ENST00000911204.1;ENST00000911205.1;ENST00000911206.1;ENST00000911207.1;ENST00000911208.1;ENST00000911209.1;ENST00000911210.1;ENST00000911211.1;ENST00000911212.1;ENST00000911213.1;ENST00000911214.1;ENST00000911215.1;ENST00000911216.1;ENST00000911217.1;ENST00000911218.1;ENST00000911219.1;ENST00000911220.1;ENST00000911221.1;ENST00000911222.1;ENST00000911223.1;ENST00000915716.1;ENST00000915717.1;ENST00000915718.1;ENST00000915719.1;ENST00000915720.1;ENST00000915721.1;ENST00000915722.1;ENST00000915723.1;ENST00000915724.1;ENST00000915725.1;ENST00000915726.1;ENST00000915727.1;ENST00000915728.1;ENST00000915729.1;ENST00000915730.1;ENST00000915731.1;ENST00000915732.1;ENST00000915733.1;ENST00000915734.1;ENST00000915735.1;ENST00000915736.1;ENST00000915737.1;ENST00000915738.1;ENST00000915739.1;ENST00000915740.1;ENST00000915741.1;ENST00000915742.1;ENST00000915743.1;ENST00000915744.1;ENST00000915745.1;ENST00000942534.1;ENST00000942535.1;ENST00000942536.1;ENST00000942537.1;ENST00000942538.1;ENST00000942539.1;ENST00000942540.1;ENST00000942541.1;ENST00000942542.1;ENST00000942543.1;ENST00000942544.1;ENST00000942545.1;ENST00000942546.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000077549.20	CAPZB	4	4	16	ENST00000264202.8;ENST00000264203.7;ENST00000375142.6;ENST00000375144.6;ENST00000433834.5;ENST00000674432.1;ENST00000898917.1;ENST00000898918.1;ENST00000898919.1;ENST00000898920.1;ENST00000898921.1;ENST00000915219.1;ENST00000915220.1;ENST00000915222.1;ENST00000943720.1;ENST00000943721.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000108349.19	CASC3	4	4	26	ENST00000264645.12;ENST00000850591.1;ENST00000853392.1;ENST00000853393.1;ENST00000853394.1;ENST00000853395.1;ENST00000853396.1;ENST00000853397.1;ENST00000853398.1;ENST00000853399.1;ENST00000853400.1;ENST00000853401.1;ENST00000853402.1;ENST00000853403.1;ENST00000853404.1;ENST00000853405.1;ENST00000853406.1;ENST00000932298.1;ENST00000932299.1;ENST00000932300.1;ENST00000971362.1;ENST00000971363.1;ENST00000971364.1;ENST00000971365.1;ENST00000971366.1;ENST00000971367.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000105879.13	CBLL1	4	4	4	ENST00000222597.7;ENST00000415884.6;ENST00000440859.8;ENST00000698938.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000122565.20	CBX3	4	4	21	ENST00000337620.8;ENST00000396386.7;ENST00000409747.5;ENST00000923370.1;ENST00000923371.1;ENST00000923372.1;ENST00000923373.1;ENST00000923374.1;ENST00000923375.1;ENST00000923376.1;ENST00000923377.1;ENST00000923378.1;ENST00000923379.1;ENST00000923380.1;ENST00000923381.1;ENST00000923382.1;ENST00000923383.1;ENST00000923384.1;ENST00000923385.1;ENST00000923386.1;ENST00000963183.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000158941.18	CCAR2	4	4	19	ENST00000308511.9;ENST00000389279.7;ENST00000520861.5;ENST00000910071.1;ENST00000910072.1;ENST00000910073.1;ENST00000910074.1;ENST00000910075.1;ENST00000910076.1;ENST00000910077.1;ENST00000910078.1;ENST00000910079.1;ENST00000910080.1;ENST00000939462.1;ENST00000939463.1;ENST00000939464.1;ENST00000939465.1;ENST00000939466.1;ENST00000952221.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000154781.17	CCDC174	4	4	2	ENST00000303688.8;ENST00000383794.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000204536.15	CCHCR1	4	4	4	ENST00000376266.9;ENST00000396263.6;ENST00000396268.8;ENST00000451521.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000100814.20	CCNB1IP1	4	4	34	ENST00000353689.8;ENST00000358932.9;ENST00000398160.6;ENST00000398163.6;ENST00000398169.7;ENST00000893208.1;ENST00000893209.1;ENST00000893210.1;ENST00000893211.1;ENST00000893212.1;ENST00000893213.1;ENST00000893214.1;ENST00000931440.1;ENST00000931441.1;ENST00000931442.1;ENST00000931443.1;ENST00000931444.1;ENST00000931445.1;ENST00000931446.1;ENST00000931447.1;ENST00000931448.1;ENST00000931449.1;ENST00000931450.1;ENST00000931451.1;ENST00000931452.1;ENST00000931453.1;ENST00000931454.1;ENST00000931455.1;ENST00000931456.1;ENST00000931457.1;ENST00000931458.1;ENST00000931459.1;ENST00000947396.1;ENST00000947397.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000154429.11	CCSAP	4	4	3	ENST00000284617.7;ENST00000366686.1;ENST00000366687.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000117399.15	CDC20	4	4	12	ENST00000310955.11;ENST00000372462.1;ENST00000856675.1;ENST00000856676.1;ENST00000920118.1;ENST00000920119.1;ENST00000920120.1;ENST00000920121.1;ENST00000920122.1;ENST00000920123.1;ENST00000920124.1;ENST00000920125.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000105401.11	CDC37	4	4	16	ENST00000222005.7;ENST00000870150.1;ENST00000870151.1;ENST00000937013.1;ENST00000937014.1;ENST00000937015.1;ENST00000937016.1;ENST00000937017.1;ENST00000937018.1;ENST00000963714.1;ENST00000963715.1;ENST00000963716.1;ENST00000963717.1;ENST00000963718.1;ENST00000963719.1;ENST00000963720.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000198752.12	CDC42BPB	4	4	5	ENST00000361246.7;ENST00000559043.2;ENST00000901190.1;ENST00000901191.1;ENST00000935623.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000184661.15	CDCA2	4	4	5	ENST00000330560.8;ENST00000380665.3;ENST00000936124.1;ENST00000936125.1;ENST00000936126.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000008128.24	CDK11A	4	4	12	ENST00000356200.7;ENST00000357760.6;ENST00000358779.9;ENST00000378633.5;ENST00000378638.6;ENST00000404249.8;ENST00000893735.1;ENST00000893736.1;ENST00000893737.1;ENST00000893738.1;ENST00000893739.1;ENST00000937803.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000123374.11	CDK2	4	4	4	ENST00000266970.9;ENST00000354056.4;ENST00000440311.6;ENST00000553376.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000115816.16	CEBPZ	4	4	6	ENST00000234170.10;ENST00000898578.1;ENST00000898579.1;ENST00000938546.1;ENST00000938547.1;ENST00000938548.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000166451.15	CENPN	4	4	7	ENST00000299572.9;ENST00000305850.10;ENST00000393335.7;ENST00000428963.6;ENST00000439957.7;ENST00000936235.1;ENST00000958173.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000183137.17	CEP57L1	4	4	19	ENST00000359793.7;ENST00000368968.6;ENST00000368970.6;ENST00000517392.6;ENST00000520883.5;ENST00000521522.5;ENST00000523787.5;ENST00000873357.1;ENST00000873358.1;ENST00000873359.1;ENST00000873360.1;ENST00000873361.1;ENST00000873362.1;ENST00000873363.1;ENST00000873364.1;ENST00000873365.1;ENST00000921542.1;ENST00000921543.1;ENST00000960034.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000114107.10	CEP70	4	4	20	ENST00000264982.8;ENST00000474781.5;ENST00000481834.5;ENST00000484888.5;ENST00000489254.5;ENST00000882528.1;ENST00000882530.1;ENST00000882531.1;ENST00000882532.1;ENST00000882533.1;ENST00000882534.1;ENST00000882535.1;ENST00000923048.1;ENST00000923049.1;ENST00000923051.1;ENST00000923052.1;ENST00000923053.1;ENST00000923054.1;ENST00000968169.1;ENST00000968170.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000112877.9	CEP72	4	4	6	ENST00000264935.6;ENST00000856935.1;ENST00000919286.1;ENST00000919287.1;ENST00000919288.1;ENST00000919290.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000153140.10	CETN3	4	4	14	ENST00000283122.8;ENST00000522083.5;ENST00000522565.5;ENST00000522842.1;ENST00000522864.5;ENST00000909756.1;ENST00000909757.1;ENST00000919887.1;ENST00000919888.1;ENST00000919889.1;ENST00000919890.1;ENST00000919891.1;ENST00000919892.1;ENST00000919893.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000003402.22	CFLAR	4	4	30	ENST00000309955.8;ENST00000341222.10;ENST00000341582.10;ENST00000342795.9;ENST00000395148.6;ENST00000423241.6;ENST00000440180.5;ENST00000443227.5;ENST00000457277.5;ENST00000479953.6;ENST00000890673.1;ENST00000890674.1;ENST00000890675.1;ENST00000890676.1;ENST00000890677.1;ENST00000890678.1;ENST00000890679.1;ENST00000890680.1;ENST00000890681.1;ENST00000948373.1;ENST00000948374.1;ENST00000948375.1;ENST00000948376.1;ENST00000948377.1;ENST00000948378.1;ENST00000948379.1;ENST00000948380.1;ENST00000948381.1;ENST00000948382.1;ENST00000948383.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000177830.19	CHID1	4	4	49	ENST00000323578.13;ENST00000429789.6;ENST00000436108.6;ENST00000449825.5;ENST00000454838.6;ENST00000524832.6;ENST00000528581.5;ENST00000903752.1;ENST00000903753.1;ENST00000903754.1;ENST00000903755.1;ENST00000903756.1;ENST00000903757.1;ENST00000903758.1;ENST00000903759.1;ENST00000903760.1;ENST00000903761.1;ENST00000903762.1;ENST00000903763.1;ENST00000903764.1;ENST00000903765.1;ENST00000903766.1;ENST00000903767.1;ENST00000903768.1;ENST00000903769.1;ENST00000903770.1;ENST00000903771.1;ENST00000903772.1;ENST00000924111.1;ENST00000924112.1;ENST00000924113.1;ENST00000924114.1;ENST00000924115.1;ENST00000924116.1;ENST00000924117.1;ENST00000924118.1;ENST00000924119.1;ENST00000924120.1;ENST00000970720.1;ENST00000970721.1;ENST00000970722.1;ENST00000970723.1;ENST00000970724.1;ENST00000970725.1;ENST00000970726.1;ENST00000970727.1;ENST00000970728.1;ENST00000970729.1;ENST00000970730.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000187446.13	CHP1	4	4	6	ENST00000334660.10;ENST00000560397.5;ENST00000854963.1;ENST00000854964.1;ENST00000854965.1;ENST00000927240.1
