comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0013983	chr2	55564360	55564449	CDS	ENSG00000275052.6	PPP4R3B	ENST00000611717.4;ENST00000616288.4;ENST00000616407.2;ENST00000890050.1;ENST00000890052.1;ENST00000890053.1;ENST00000890054.1;ENST00000890055.1;ENST00000890056.1;ENST00000890057.1;ENST00000890058.1;ENST00000890059.1;ENST00000890060.1;ENST00000890061.1;ENST00000890062.1;ENST00000890063.1;ENST00000890064.1;ENST00000890065.1;ENST00000890066.1;ENST00000890067.1;ENST00000890068.1;ENST00000890069.1;ENST00000890071.1;ENST00000890072.1;ENST00000890073.1;ENST00000890074.1;ENST00000890075.1;ENST00000890076.1;ENST00000890077.1;ENST00000890078.1;ENST00000890079.1;ENST00000890080.1;ENST00000890081.1;ENST00000890082.1;ENST00000890083.1;ENST00000890084.1;ENST00000890085.1;ENST00000890086.1;ENST00000925128.1;ENST00000925129.1;ENST00000925130.1;ENST00000925131.1;ENST00000925132.1;ENST00000925133.1;ENST00000953461.1;ENST00000953462.1;ENST00000953463.1;ENST00000953464.1;ENST00000953465.1;ENST00000953466.1;ENST00000953467.1;ENST00000953468.1;ENST00000953469.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014091	chr2	61301088	61301145	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014097	chr2	61314598	61314655	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014102	chr2	61333885	61333940	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014106	chr2	61348051	61348090	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014108	chr2	61348462	61348481	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014109	chr2	61348755	61348810	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014142	chr2	61420745	61420756	CDS	ENSG00000115464.15	USP34	ENST00000398571.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014184	chr2	61877422	61877483	CDS	ENSG00000115484.16	CCT4	ENST00000394440.8;ENST00000544079.2;ENST00000897687.1;ENST00000897688.1;ENST00000897689.1;ENST00000897690.1;ENST00000897691.1;ENST00000897692.1;ENST00000912678.1;ENST00000912679.1;ENST00000912683.1;ENST00000942384.1;ENST00000942385.1;ENST00000942386.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014200	chr2	62771357	62771383	CDS	ENSG00000115504.16	EHBP1	ENST00000263991.9;ENST00000405015.7;ENST00000405289.5;ENST00000431489.6;ENST00000861116.1;ENST00000861117.1;ENST00000861118.1;ENST00000861119.1;ENST00000861120.1;ENST00000861121.1;ENST00000861122.1;ENST00000861123.1;ENST00000861124.1;ENST00000861125.1;ENST00000861126.1;ENST00000861127.1;ENST00000861128.1;ENST00000946019.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014205	chr2	62826101	62826137	CDS	ENSG00000115504.16	EHBP1	ENST00000263991.9;ENST00000405015.7;ENST00000405289.5;ENST00000431489.6;ENST00000861116.1;ENST00000861117.1;ENST00000861118.1;ENST00000861119.1;ENST00000861120.1;ENST00000861121.1;ENST00000861122.1;ENST00000861123.1;ENST00000861124.1;ENST00000861125.1;ENST00000861126.1;ENST00000861127.1;ENST00000861128.1;ENST00000946019.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014288	chr2	65104733	65104739	CDS	ENSG00000138069.19	RAB1A	ENST00000398529.7;ENST00000409751.1;ENST00000409784.8;ENST00000409892.5;ENST00000887624.1;ENST00000887625.1;ENST00000887626.1;ENST00000887627.1;ENST00000931493.1;ENST00000931494.1;ENST00000931495.1;ENST00000931496.1;ENST00000970485.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014473	chr2	70216215	70216255	CDS	ENSG00000116001.18	TIA1	ENST00000282574.8;ENST00000415783.6;ENST00000433529.7;ENST00000445587.5;ENST00000881358.1;ENST00000881359.1;ENST00000881360.1;ENST00000881361.1;ENST00000881362.1;ENST00000881363.1;ENST00000881364.1;ENST00000881365.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014481	chr2	70230759	70230817	CDS	ENSG00000116001.18	TIA1	ENST00000282574.8;ENST00000415783.6;ENST00000416149.6;ENST00000433529.7;ENST00000445587.5;ENST00000881358.1;ENST00000881359.1;ENST00000881360.1;ENST00000881361.1;ENST00000881362.1;ENST00000881363.1;ENST00000881364.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014485	chr2	70236114	70236168	CDS	ENSG00000116001.18	TIA1	ENST00000282574.8;ENST00000415783.6;ENST00000416149.6;ENST00000433529.7;ENST00000445587.5;ENST00000881358.1;ENST00000881359.1;ENST00000881360.1;ENST00000881361.1;ENST00000881362.1;ENST00000881363.1;ENST00000881364.1;ENST00000881365.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014547	chr2	71365556	71365649	CDS	ENSG00000075292.21	ZNF638	ENST00000264447.9;ENST00000409544.5;ENST00000410075.6;ENST00000466975.6;ENST00000718086.1;ENST00000718087.1;ENST00000892310.1;ENST00000892311.1;ENST00000919370.1;ENST00000919371.1;ENST00000919372.1;ENST00000919373.1;ENST00000919374.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014557	chr2	71400487	71400514	CDS	ENSG00000075292.21	ZNF638	ENST00000264447.9;ENST00000409544.5;ENST00000466975.6;ENST00000718086.1;ENST00000718087.1;ENST00000892310.1;ENST00000892311.1;ENST00000919370.1;ENST00000919371.1;ENST00000919373.1;ENST00000919374.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014568	chr2	71426666	71426719	CDS	ENSG00000075292.21	ZNF638	ENST00000264447.9;ENST00000409544.5;ENST00000466975.6;ENST00000718086.1;ENST00000718087.1;ENST00000892310.1;ENST00000892311.1;ENST00000919370.1;ENST00000919371.1;ENST00000919373.1;ENST00000919374.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014614	chr2	73249844	73249910	CDS	ENSG00000135624.18	CCT7	ENST00000258091.10;ENST00000398422.2;ENST00000539919.5;ENST00000540468.5;ENST00000882897.1;ENST00000882898.1;ENST00000882899.1;ENST00000882900.1;ENST00000915137.1;ENST00000915138.1;ENST00000915139.1;ENST00000915140.1;ENST00000915141.1;ENST00000915143.1;ENST00000915144.1;ENST00000915145.1;ENST00000915146.1;ENST00000915147.1;ENST00000915149.1;ENST00000962765.1;ENST00000962766.1;ENST00000962767.1;ENST00000962768.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014746	chr2	74214165	74214236	CDS	ENSG00000065911.13	MTHFD2	ENST00000394053.7;ENST00000409601.1;ENST00000409804.5;ENST00000677170.1;ENST00000677558.1;ENST00000677997.1;ENST00000678340.1;ENST00000678623.1;ENST00000678633.1;ENST00000678684.1;ENST00000678731.1;ENST00000679055.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014759	chr2	74369964	74370010	CDS	ENSG00000204843.14	DCTN1	ENST00000361874.8;ENST00000394003.7;ENST00000409240.5;ENST00000409438.5;ENST00000409567.7;ENST00000409868.5;ENST00000628224.3;ENST00000633691.1;ENST00000680606.1;ENST00000898641.1;ENST00000898642.1;ENST00000971125.1;ENST00000971126.1;ENST00000971127.1;ENST00000971128.1;ENST00000971129.1;ENST00000971130.1;ENST00000971131.1;ENST00000971132.1;ENST00000971133.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014786	chr2	74529114	74529185	CDS	ENSG00000115307.18	AUP1	ENST00000377526.4;ENST00000890021.1;ENST00000890022.1;ENST00000890023.1;ENST00000890024.1;ENST00000890026.1;ENST00000890027.1;ENST00000890028.1;ENST00000890029.1;ENST00000890031.1;ENST00000890032.1;ENST00000890033.1;ENST00000890034.1;ENST00000890035.1;ENST00000890036.1;ENST00000890037.1;ENST00000936887.1;ENST00000936888.1;ENST00000936889.1;ENST00000954390.1;ENST00000954391.1;ENST00000954392.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014812	chr2	74886567	74886625	CDS	ENSG00000159399.11	HK2	ENST00000290573.7;ENST00000409174.1;ENST00000912519.1;ENST00000967919.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014867	chr2	85541282	85541327	CDS	ENSG00000168906.14	MAT2A	ENST00000306434.8;ENST00000409017.1;ENST00000881371.1;ENST00000881373.1;ENST00000881374.1;ENST00000881376.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014868	chr2	85541666	85541739	CDS	ENSG00000168906.14	MAT2A	ENST00000306434.8;ENST00000409017.1;ENST00000881371.1;ENST00000881372.1;ENST00000881373.1;ENST00000881374.1;ENST00000881375.1;ENST00000881376.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014971	chr2	86474723	86474790	CDS	ENSG00000115548.18	KDM3A	ENST00000312912.10;ENST00000409064.5;ENST00000409556.5;ENST00000900197.1;ENST00000900198.1;ENST00000900199.1;ENST00000900200.1;ENST00000900201.1;ENST00000900202.1;ENST00000900203.1;ENST00000955942.1;ENST00000955943.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014975	chr2	86477875	86478020	CDS	ENSG00000115548.18	KDM3A	ENST00000312912.10;ENST00000409064.5;ENST00000409556.5;ENST00000900197.1;ENST00000900198.1;ENST00000900199.1;ENST00000900200.1;ENST00000900201.1;ENST00000900202.1;ENST00000900203.1;ENST00000955942.1;ENST00000955943.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014981	chr2	86489550	86489612	CDS	ENSG00000115548.18	KDM3A	ENST00000312912.10;ENST00000409064.5;ENST00000409556.5;ENST00000900197.1;ENST00000900198.1;ENST00000900199.1;ENST00000900200.1;ENST00000900201.1;ENST00000900202.1;ENST00000900203.1;ENST00000955942.1;ENST00000955943.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014982	chr2	86490873	86490915	CDS	ENSG00000115548.18	KDM3A	ENST00000312912.10;ENST00000409064.5;ENST00000409556.5;ENST00000900197.1;ENST00000900198.1;ENST00000900199.1;ENST00000900200.1;ENST00000900201.1;ENST00000900202.1;ENST00000900203.1;ENST00000955942.1;ENST00000955943.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0014988	chr2	86603954	86604042	CDS	ENSG00000239305.8	RNF103	ENST00000237455.5;ENST00000886122.1;ENST00000886123.1;ENST00000949491.1;ENST00000949492.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015089	chr2	95948536	95948577	CDS	ENSG00000174501.15	ANKRD36C	ENST00000295246.7;ENST00000456556.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015104	chr2	96267855	96267920	CDS	ENSG00000144021.4	CIAO1	ENST00000488633.2;ENST00000883965.1;ENST00000883966.1;ENST00000883967.1;ENST00000948580.1;ENST00000948581.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015111	chr2	96290761	96290799	CDS	ENSG00000144028.16	SNRNP200	ENST00000323853.10;ENST00000880043.1;ENST00000914240.1;ENST00000960226.1;ENST00000960227.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015119	chr2	96299339	96299432	CDS	ENSG00000144028.16	SNRNP200	ENST00000323853.10;ENST00000880043.1;ENST00000914240.1;ENST00000960226.1;ENST00000960227.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015122	chr2	96300996	96301023	CDS	ENSG00000144028.16	SNRNP200	ENST00000323853.10;ENST00000880043.1;ENST00000914240.1;ENST00000960226.1;ENST00000960227.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015124	chr2	96303263	96303326	CDS	ENSG00000144028.16	SNRNP200	ENST00000323853.10;ENST00000880043.1;ENST00000914240.1;ENST00000960226.1;ENST00000960227.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015126	chr2	96327442	96327449	CDS	ENSG00000198885.11	ITPRIPL1	ENST00000361124.5;ENST00000439118.3;ENST00000536814.1;ENST00000888305.1;ENST00000939004.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015127	chr2	96327449	96327472	CDS	ENSG00000198885.11	ITPRIPL1	ENST00000361124.5;ENST00000439118.3;ENST00000536814.1;ENST00000888305.1;ENST00000939004.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015146	chr2	96605498	96605589	CDS	ENSG00000114982.20	KANSL3	ENST00000431828.6;ENST00000666923.1;ENST00000883008.1;ENST00000883009.1;ENST00000883010.1;ENST00000883012.1;ENST00000883013.1;ENST00000883014.1;ENST00000883015.1;ENST00000948570.1;ENST00000948573.1;ENST00000948574.1;ENST00000948575.1;ENST00000948576.1;ENST00000948577.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015151	chr2	96610925	96611076	CDS	ENSG00000114982.20	KANSL3	ENST00000431828.6;ENST00000666923.1;ENST00000883008.1;ENST00000883009.1;ENST00000883010.1;ENST00000883011.1;ENST00000883012.1;ENST00000883013.1;ENST00000883014.1;ENST00000883015.1;ENST00000948570.1;ENST00000948571.1;ENST00000948572.1;ENST00000948573.1;ENST00000948574.1;ENST00000948575.1;ENST00000948576.1;ENST00000948577.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015164	chr2	96631455	96631529	CDS	ENSG00000114982.20	KANSL3	ENST00000431828.6;ENST00000666923.1;ENST00000883008.1;ENST00000883009.1;ENST00000883011.1;ENST00000883012.1;ENST00000883013.1;ENST00000883014.1;ENST00000883015.1;ENST00000948570.1;ENST00000948571.1;ENST00000948572.1;ENST00000948573.1;ENST00000948574.1;ENST00000948575.1;ENST00000948576.1;ENST00000948577.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015174	chr2	96738065	96738123	CDS	ENSG00000114988.13	LMAN2L	ENST00000264963.9;ENST00000377079.8;ENST00000893541.1;ENST00000893542.1;ENST00000920371.1;ENST00000970312.1;ENST00000970313.1;ENST00000970314.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015235	chr2	97183630	97183656	CDS	ENSG00000135976.21	ANKRD36	ENST00000420699.9;ENST00000461153.7;ENST00000652721.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015253	chr2	97647343	97647403	CDS	ENSG00000135940.8	COX5B	ENST00000258424.3;ENST00000867154.1;ENST00000867155.1;ENST00000867156.1;ENST00000923575.1;ENST00000961195.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015327	chr2	99363714	99363831	CDS	ENSG00000158417.13	EIF5B	ENST00000289371.11;ENST00000856198.1;ENST00000856199.1;ENST00000930012.1;ENST00000930013.1;ENST00000967997.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015370	chr2	101269216	101269277	CDS	ENSG00000158435.9	CNOT11	ENST00000289382.8;ENST00000875193.1;ENST00000875194.1;ENST00000875195.1;ENST00000875196.1;ENST00000957664.1;ENST00000957665.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015419	chr2	101823976	101824009	CDS	ENSG00000071054.18	MAP4K4	ENST00000324219.9;ENST00000347699.8;ENST00000350878.9;ENST00000413150.6;ENST00000425019.6;ENST00000456652.5;ENST00000625522.3;ENST00000634702.1;ENST00000902130.1;ENST00000902131.1;ENST00000902132.1;ENST00000902133.1;ENST00000902134.1;ENST00000902135.1;ENST00000902136.1;ENST00000902137.1;ENST00000902138.1;ENST00000902139.1;ENST00000902140.1;ENST00000902141.1;ENST00000933918.1;ENST00000933919.1;ENST00000933920.1;ENST00000933921.1;ENST00000933922.1;ENST00000933923.1;ENST00000933924.1;ENST00000933925.1;ENST00000971082.1;ENST00000971083.1;ENST00000971084.1;ENST00000971085.1;ENST00000971086.1;ENST00000971087.1;ENST00000971088.1;ENST00000971089.1;ENST00000971090.1;ENST00000971091.1;ENST00000971092.1;ENST00000971093.1;ENST00000971094.1;ENST00000971095.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015421	chr2	101829509	101829589	CDS	ENSG00000071054.18	MAP4K4	ENST00000324219.9;ENST00000347699.8;ENST00000350878.9;ENST00000413150.6;ENST00000425019.6;ENST00000456652.5;ENST00000625522.3;ENST00000634702.1;ENST00000902130.1;ENST00000902131.1;ENST00000902132.1;ENST00000902133.1;ENST00000902134.1;ENST00000902135.1;ENST00000902136.1;ENST00000902137.1;ENST00000902138.1;ENST00000902139.1;ENST00000902140.1;ENST00000902141.1;ENST00000933918.1;ENST00000933919.1;ENST00000933920.1;ENST00000933921.1;ENST00000933922.1;ENST00000933923.1;ENST00000933924.1;ENST00000971082.1;ENST00000971083.1;ENST00000971084.1;ENST00000971085.1;ENST00000971086.1;ENST00000971087.1;ENST00000971088.1;ENST00000971089.1;ENST00000971090.1;ENST00000971091.1;ENST00000971092.1;ENST00000971093.1;ENST00000971094.1;ENST00000971095.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015423	chr2	101831722	101831856	CDS	ENSG00000071054.18	MAP4K4	ENST00000324219.9;ENST00000347699.8;ENST00000350878.9;ENST00000413150.6;ENST00000425019.6;ENST00000625522.3;ENST00000634702.1;ENST00000902130.1;ENST00000902131.1;ENST00000902132.1;ENST00000902133.1;ENST00000902134.1;ENST00000902135.1;ENST00000902136.1;ENST00000902137.1;ENST00000902138.1;ENST00000902139.1;ENST00000902140.1;ENST00000902141.1;ENST00000933918.1;ENST00000933919.1;ENST00000933920.1;ENST00000933921.1;ENST00000933922.1;ENST00000933923.1;ENST00000933924.1;ENST00000971082.1;ENST00000971083.1;ENST00000971084.1;ENST00000971085.1;ENST00000971086.1;ENST00000971087.1;ENST00000971088.1;ENST00000971089.1;ENST00000971090.1;ENST00000971091.1;ENST00000971092.1;ENST00000971093.1;ENST00000971094.1;ENST00000971095.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0015424	chr2	101839847	101839895	CDS	ENSG00000071054.18	MAP4K4	ENST00000324219.9;ENST00000347699.8;ENST00000350878.9;ENST00000413150.6;ENST00000425019.6;ENST00000625522.3;ENST00000634702.1;ENST00000902130.1;ENST00000902131.1;ENST00000902132.1;ENST00000902133.1;ENST00000902134.1;ENST00000902135.1;ENST00000902136.1;ENST00000902137.1;ENST00000902138.1;ENST00000902139.1;ENST00000902140.1;ENST00000902141.1;ENST00000933918.1;ENST00000933919.1;ENST00000933920.1;ENST00000933921.1;ENST00000933922.1;ENST00000933923.1;ENST00000933924.1;ENST00000933925.1;ENST00000971082.1;ENST00000971083.1;ENST00000971084.1;ENST00000971085.1;ENST00000971086.1;ENST00000971087.1;ENST00000971088.1;ENST00000971089.1;ENST00000971090.1;ENST00000971091.1;ENST00000971092.1;ENST00000971093.1;ENST00000971094.1;ENST00000971095.1
