comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023500	chr2	172080141	172080150	CDS	ENSG00000172878.15	METAP1D	ENST00000315796.5;ENST00000903316.1;ENST00000903317.1;ENST00000903318.1;ENST00000903319.1;ENST00000913778.1;ENST00000913779.1;ENST00000913780.1;ENST00000966147.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023511	chr2	172474058	172474085	CDS	ENSG00000091409.18	ITGA6	ENST00000264107.12;ENST00000409080.6;ENST00000409532.5;ENST00000442250.6;ENST00000458358.5;ENST00000684293.1;ENST00000715295.1;ENST00000874109.1;ENST00000874110.1;ENST00000874111.1;ENST00000874112.1;ENST00000953156.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023525	chr2	172570725	172570737	CDS	ENSG00000152256.15	PDK1	ENST00000282077.8;ENST00000392571.6;ENST00000410055.5;ENST00000851218.1;ENST00000851219.1;ENST00000939646.1;ENST00000957078.1;ENST00000957079.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023545	chr2	172595876	172595909	CDS	ENSG00000152256.15	PDK1	ENST00000282077.8;ENST00000392571.6;ENST00000410055.5;ENST00000851218.1;ENST00000851219.1;ENST00000939646.1;ENST00000957078.1;ENST00000957079.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023797	chr2	177216721	177216771	CDS	ENSG00000170144.24	HNRNPA3	ENST00000392524.7;ENST00000411529.6;ENST00000435711.5;ENST00000676681.1;ENST00000676736.1;ENST00000676874.1;ENST00000677043.1;ENST00000677863.2;ENST00000678111.1;ENST00000679328.1;ENST00000861950.1;ENST00000861952.1;ENST00000861953.1;ENST00000861955.1;ENST00000861956.1;ENST00000861957.1;ENST00000861959.1;ENST00000861960.1;ENST00000861962.1;ENST00000861963.1;ENST00000861965.1;ENST00000861966.1;ENST00000861967.1;ENST00000861968.1;ENST00000861971.1;ENST00000861973.1;ENST00000861974.1;ENST00000861975.1;ENST00000861976.1;ENST00000861978.1;ENST00000861979.1;ENST00000861980.1;ENST00000861981.1;ENST00000925136.1;ENST00000925137.1;ENST00000925138.1;ENST00000925139.1;ENST00000925140.1;ENST00000925144.1;ENST00000925145.1;ENST00000925146.1;ENST00000925147.1;ENST00000925148.1;ENST00000925149.1;ENST00000925150.1;ENST00000925151.1;ENST00000925152.1;ENST00000925153.1;ENST00000925154.1;ENST00000925155.1;ENST00000925156.1;ENST00000925157.1;ENST00000925158.1;ENST00000925159.1;ENST00000925160.1;ENST00000925161.1;ENST00000925162.1;ENST00000925163.1;ENST00000925164.1;ENST00000925165.1;ENST00000925167.1;ENST00000925168.1;ENST00000925170.1;ENST00000925171.1;ENST00000925172.1;ENST00000925173.1;ENST00000925174.1;ENST00000925176.1;ENST00000925177.1;ENST00000925178.1;ENST00000925179.1;ENST00000925180.1;ENST00000925181.1;ENST00000925182.1;ENST00000925184.1;ENST00000925185.1;ENST00000947718.1;ENST00000947719.1;ENST00000947720.1;ENST00000947721.1;ENST00000947722.1;ENST00000947723.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023888	chr2	177420293	177420359	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000409888.1;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023895	chr2	177434326	177434347	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023900	chr2	177442379	177442412	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023901	chr2	177442463	177442487	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023907	chr2	177461933	177462007	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023916	chr2	177482156	177482172	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023926	chr2	177505495	177505541	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884688.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023929	chr2	177513816	177513842	CDS	ENSG00000018510.19	AGPS	ENST00000264167.11;ENST00000637633.2;ENST00000642466.2;ENST00000679459.1;ENST00000679478.1;ENST00000679994.1;ENST00000680155.1;ENST00000680770.1;ENST00000681449.1;ENST00000884689.1;ENST00000927418.1;ENST00000927419.1;ENST00000927420.1;ENST00000927421.1;ENST00000927422.1;ENST00000927423.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023959	chr2	178539089	178539149	CDS	ENSG00000155657.29	TTN	ENST00000342175.12;ENST00000342992.11;ENST00000359218.11;ENST00000446966.2;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000715174.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023961	chr2	178587700	178587704	CDS	ENSG00000155657.29	TTN	ENST00000342175.12;ENST00000342992.11;ENST00000359218.11;ENST00000446966.2;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000715174.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023962	chr2	178587704	178587720	CDS	ENSG00000155657.29	TTN	ENST00000342175.12;ENST00000342992.11;ENST00000359218.11;ENST00000446966.2;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000715174.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023963	chr2	178605693	178605713	CDS	ENSG00000155657.29	TTN	ENST00000342175.12;ENST00000342992.11;ENST00000359218.11;ENST00000446966.2;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000715174.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023965	chr2	178608046	178608097	CDS	ENSG00000155657.29	TTN	ENST00000342175.12;ENST00000342992.11;ENST00000359218.11;ENST00000446966.2;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000715174.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023991	chr2	179121911	179121928	CDS	ENSG00000187231.15	SESTD1	ENST00000428443.8;ENST00000854635.1;ENST00000854636.1;ENST00000854637.1;ENST00000854638.1;ENST00000854639.1;ENST00000854640.1;ENST00000932265.1;ENST00000949561.1;ENST00000949562.1;ENST00000949563.1;ENST00000949564.1;ENST00000949565.1;ENST00000949566.1;ENST00000949567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023992	chr2	179123767	179123801	CDS	ENSG00000187231.15	SESTD1	ENST00000428443.8;ENST00000854635.1;ENST00000854636.1;ENST00000854637.1;ENST00000854638.1;ENST00000854639.1;ENST00000854640.1;ENST00000932265.1;ENST00000949561.1;ENST00000949562.1;ENST00000949563.1;ENST00000949564.1;ENST00000949565.1;ENST00000949566.1;ENST00000949567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0023994	chr2	179124542	179124551	CDS	ENSG00000187231.15	SESTD1	ENST00000428443.8;ENST00000854635.1;ENST00000854636.1;ENST00000854637.1;ENST00000854638.1;ENST00000854639.1;ENST00000854640.1;ENST00000932265.1;ENST00000949561.1;ENST00000949562.1;ENST00000949563.1;ENST00000949564.1;ENST00000949565.1;ENST00000949566.1;ENST00000949567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024005	chr2	179132340	179132427	CDS	ENSG00000187231.15	SESTD1	ENST00000428443.8;ENST00000854635.1;ENST00000854636.1;ENST00000854637.1;ENST00000854638.1;ENST00000854639.1;ENST00000854640.1;ENST00000949561.1;ENST00000949562.1;ENST00000949563.1;ENST00000949564.1;ENST00000949565.1;ENST00000949566.1;ENST00000949567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024010	chr2	179143591	179143663	CDS	ENSG00000187231.15	SESTD1	ENST00000428443.8;ENST00000854635.1;ENST00000854636.1;ENST00000854637.1;ENST00000854638.1;ENST00000854639.1;ENST00000854640.1;ENST00000949562.1;ENST00000949563.1;ENST00000949564.1;ENST00000949565.1;ENST00000949566.1;ENST00000949567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024024	chr2	179176500	179176513	CDS	ENSG00000187231.15	SESTD1	ENST00000428443.8;ENST00000854635.1;ENST00000854636.1;ENST00000854637.1;ENST00000854638.1;ENST00000854639.1;ENST00000854640.1;ENST00000932265.1;ENST00000949561.1;ENST00000949562.1;ENST00000949563.1;ENST00000949564.1;ENST00000949565.1;ENST00000949566.1;ENST00000949567.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024112	chr2	181892200	181892264	CDS	ENSG00000138434.17	ITPRID2	ENST00000320370.11;ENST00000409001.5;ENST00000431877.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024116	chr2	181902165	181902270	CDS	ENSG00000138434.17	ITPRID2	ENST00000320370.11;ENST00000409001.5;ENST00000431877.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024117	chr2	181902377	181902422	CDS	ENSG00000138434.17	ITPRID2	ENST00000320370.11;ENST00000409001.5;ENST00000431877.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024120	chr2	181915215	181915238	CDS	ENSG00000138434.17	ITPRID2	ENST00000320370.11;ENST00000409001.5;ENST00000409136.5;ENST00000431877.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024142	chr2	182775376	182775417	CDS	ENSG00000077232.20	DNAJC10	ENST00000264065.12;ENST00000616986.5;ENST00000679884.1;ENST00000680258.1;ENST00000680667.1;ENST00000874155.1;ENST00000874156.1;ENST00000874158.1;ENST00000874159.1;ENST00000874160.1;ENST00000874161.1;ENST00000929252.1;ENST00000960778.1;ENST00000960779.1;ENST00000960780.1;ENST00000960781.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024179	chr2	185790640	185790685	CDS	ENSG00000188738.16	FSIP2	ENST00000424728.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024180	chr2	185795285	185795316	CDS	ENSG00000188738.16	FSIP2	ENST00000424728.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024182	chr2	185797061	185797088	CDS	ENSG00000188738.16	FSIP2	ENST00000424728.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024199	chr2	186500286	186500294	CDS	ENSG00000065548.20	ZC3H15	ENST00000337859.11;ENST00000718440.1;ENST00000874883.1;ENST00000874884.1;ENST00000874885.1;ENST00000921306.1;ENST00000921307.1;ENST00000921308.1;ENST00000921309.1;ENST00000946960.1;ENST00000946961.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024201	chr2	186508549	186508596	CDS	ENSG00000065548.20	ZC3H15	ENST00000337859.11;ENST00000718440.1;ENST00000874883.1;ENST00000874884.1;ENST00000874885.1;ENST00000921306.1;ENST00000921307.1;ENST00000921308.1;ENST00000921309.1;ENST00000921310.1;ENST00000946960.1;ENST00000946961.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024217	chr2	186649856	186649881	CDS	ENSG00000138448.14	ITGAV	ENST00000261023.8;ENST00000374907.7;ENST00000433736.6;ENST00000696906.1;ENST00000696907.1;ENST00000696909.1;ENST00000696910.1;ENST00000696911.1;ENST00000696912.1;ENST00000696913.1;ENST00000877363.1;ENST00000925191.1;ENST00000925192.1;ENST00000925193.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024218	chr2	186654674	186654703	CDS	ENSG00000138448.14	ITGAV	ENST00000261023.8;ENST00000374907.7;ENST00000433736.6;ENST00000696906.1;ENST00000696907.1;ENST00000696909.1;ENST00000696910.1;ENST00000696911.1;ENST00000696912.1;ENST00000696913.1;ENST00000877363.1;ENST00000925191.1;ENST00000925192.1;ENST00000925193.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024222	chr2	186675603	186675654	CDS	ENSG00000138448.14	ITGAV	ENST00000261023.8;ENST00000374907.7;ENST00000433736.6;ENST00000696906.1;ENST00000696907.1;ENST00000696909.1;ENST00000696912.1;ENST00000696913.1;ENST00000877363.1;ENST00000925191.1;ENST00000925192.1;ENST00000925193.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024251	chr2	187478709	187478759	CDS	ENSG00000003436.17	TFPI	ENST00000339091.8;ENST00000409676.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024261	chr2	187484911	187484983	CDS	ENSG00000003436.17	TFPI	ENST00000233156.9;ENST00000339091.8;ENST00000392365.5;ENST00000409676.5;ENST00000897898.1;ENST00000897899.1;ENST00000897900.1;ENST00000897901.1;ENST00000897902.1;ENST00000897903.1;ENST00000897904.1;ENST00000897905.1;ENST00000897906.1;ENST00000897907.1;ENST00000897908.1;ENST00000897909.1;ENST00000897910.1;ENST00000897911.1;ENST00000897913.1;ENST00000897914.1;ENST00000897915.1;ENST00000897917.1;ENST00000897918.1;ENST00000897919.1;ENST00000897920.1;ENST00000897921.1;ENST00000897922.1;ENST00000897923.1;ENST00000897924.1;ENST00000897926.1;ENST00000938019.1;ENST00000938021.1;ENST00000938022.1;ENST00000938023.1;ENST00000971368.1;ENST00000971369.1;ENST00000971370.1;ENST00000971371.1;ENST00000971372.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024263	chr2	187488333	187488377	CDS	ENSG00000003436.17	TFPI	ENST00000233156.9;ENST00000339091.8;ENST00000392365.5;ENST00000409676.5;ENST00000897898.1;ENST00000897899.1;ENST00000897900.1;ENST00000897901.1;ENST00000897902.1;ENST00000897903.1;ENST00000897904.1;ENST00000897906.1;ENST00000897907.1;ENST00000897908.1;ENST00000897909.1;ENST00000897910.1;ENST00000897912.1;ENST00000897913.1;ENST00000897914.1;ENST00000897915.1;ENST00000897917.1;ENST00000897918.1;ENST00000897919.1;ENST00000897920.1;ENST00000897921.1;ENST00000897922.1;ENST00000897923.1;ENST00000897924.1;ENST00000897926.1;ENST00000938019.1;ENST00000938021.1;ENST00000938022.1;ENST00000938023.1;ENST00000971368.1;ENST00000971369.1;ENST00000971370.1;ENST00000971371.1;ENST00000971372.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024268	chr2	187497005	187497079	CDS	ENSG00000003436.17	TFPI	ENST00000233156.9;ENST00000339091.8;ENST00000392365.5;ENST00000409676.5;ENST00000897898.1;ENST00000897899.1;ENST00000897900.1;ENST00000897901.1;ENST00000897902.1;ENST00000897903.1;ENST00000897904.1;ENST00000897905.1;ENST00000897906.1;ENST00000897908.1;ENST00000897909.1;ENST00000897910.1;ENST00000897911.1;ENST00000897912.1;ENST00000897913.1;ENST00000897914.1;ENST00000897915.1;ENST00000897916.1;ENST00000897917.1;ENST00000897918.1;ENST00000897919.1;ENST00000897920.1;ENST00000897921.1;ENST00000897922.1;ENST00000897923.1;ENST00000897924.1;ENST00000897926.1;ENST00000938019.1;ENST00000938021.1;ENST00000938022.1;ENST00000938023.1;ENST00000971368.1;ENST00000971369.1;ENST00000971370.1;ENST00000971371.1;ENST00000971372.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024377	chr2	189462509	189462530	CDS	ENSG00000115368.11	WDR75	ENST00000314761.9;ENST00000873640.1;ENST00000922924.1;ENST00000922925.1;ENST00000922926.1;ENST00000922927.1;ENST00000922928.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024380	chr2	189470074	189470094	CDS	ENSG00000115368.11	WDR75	ENST00000314761.9;ENST00000873640.1;ENST00000922924.1;ENST00000922925.1;ENST00000922926.1;ENST00000922927.1;ENST00000922928.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024394	chr2	189820476	189820523	CDS	ENSG00000064933.20	PMS1	ENST00000921104.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024419	chr2	190212979	190213006	CDS	ENSG00000198130.17	HIBCH	ENST00000359678.10;ENST00000392332.7;ENST00000410045.5;ENST00000870406.1;ENST00000870408.1;ENST00000870409.1;ENST00000870410.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024437	chr2	190294567	190294631	CDS	ENSG00000198130.17	HIBCH	ENST00000359678.10;ENST00000392332.7;ENST00000870406.1;ENST00000870407.1;ENST00000870408.1;ENST00000870409.1;ENST00000870410.1;ENST00000955587.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024438	chr2	190296812	190296824	CDS	ENSG00000198130.17	HIBCH	ENST00000359678.10;ENST00000392332.7;ENST00000870406.1;ENST00000870407.1;ENST00000870408.1;ENST00000870409.1;ENST00000870410.1;ENST00000955587.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024461	chr2	190881250	190881331	CDS	ENSG00000115419.15	GLS	ENST00000320717.8;ENST00000338435.9;ENST00000412247.2;ENST00000950145.1;ENST00000950146.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024484	chr2	190924540	190924571	CDS	ENSG00000115419.15	GLS	ENST00000320717.8;ENST00000338435.9;ENST00000412247.2;ENST00000950145.1;ENST00000950146.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0024491	chr2	190930513	190930547	CDS	ENSG00000115419.15	GLS	ENST00000320717.8;ENST00000338435.9;ENST00000409215.5;ENST00000409428.5;ENST00000412247.2;ENST00000950145.1
